Id,SalePrice
1461,115239.59549253382
1462,152915.80980393945
1463,164469.0180433523
1464,191131.16808063383
1465,188741.7732322516
1466,170254.18960449033
1467,193497.533602562
1468,164484.69237802844
1469,182768.45655801918
1470,117530.19170834987
1471,190039.1063731243
1472,105642.72984176234
1473,95343.16685268532
1474,150441.04514133188
1475,117969.23249675502
1476,347486.5353885815
1477,232126.9408429336
1478,292876.198235813
1479,281076.8810899625
1480,446290.6813853684
1481,289754.3110287971
1482,202566.92099755665
1483,170598.88227563162
1484,169215.9912699856
1485,200003.9487955663
1486,198234.00539651696
1487,322307.5959584399
1488,227139.48068826646
1489,178512.25866911164
1490,226620.14792574866
1491,198844.52743477805
1492,92601.4652921456
1493,215037.86026062956
1494,288536.35599684104
1495,263513.09321284055
1496,230169.59267783244
1497,167489.9878639052
1498,162851.00769180336
1499,162736.03461245532
1500,159447.32068024276
1501,162016.0450831828
1502,156349.3457696259
1503,276253.36977404787
1504,251685.56106113625
1505,219206.97732846433
1506,192816.77573338296
1507,233407.7446844668
1508,195346.56746876074
1509,154204.3675968182
1510,132118.23464530177
1511,143401.22858002142
1512,171258.8182693549
1513,145195.55359475192
1514,137764.5122129028
1515,171826.67164644165
1516,142026.84078576876
1517,163434.05820315663
1518,131525.92979287857
1519,209138.72432772504
1520,124494.96885577963
1521,116323.4863283899
1522,173230.0654608914
1523,99720.38408536007
1524,122291.2018387248
1525,105831.48491556001
1526,97660.95159708188
1527,100327.24558984891
1528,151259.5761556626
1529,137751.1891504258
1530,201314.81577375118
1531,120190.01816879112
1532,104921.36769444188
1533,162827.05088564314
1534,132814.8262642553
1535,143589.23124256416
1536,108508.96017218858
1537,57577.368149653565
1538,145828.25709871858
1539,197561.40178718214
1540,84449.83509095643
1541,133044.49225791797
1542,133714.60581577613
1543,164591.71105692853
1544,88420.83520084049
1545,108029.99781647195
1546,133560.86880335296
1547,124360.14042283004
1548,126841.97853336291
1549,110940.26680202261
1550,124382.26183681785
1551,123387.5229960377
1552,137981.9955338716
1553,138531.71872430207
1554,131633.53803206477
1555,144816.59835713106
1556,81523.05323284623
1557,84380.09381903012
1558,107516.38298922617
1559,72375.78819920792
1560,135923.40033272325
1561,113772.19923082639
1562,138886.65987370544
1563,114853.71988511152
1564,150709.22526524402
1565,131036.53705046051
1566,229021.54758300647
1567,79219.63093780717
1568,234285.25251848376
1569,127428.29801543207
1570,147184.75935818764
1571,118140.65001936024
1572,142187.9339888353
1573,219757.88706749963
1574,113284.54585736724
1575,209351.82977082353
1576,252512.0717972313
1577,178749.10283154596
1578,137003.23784916097
1579,124586.39191201593
1580,197708.89016426852
1581,163078.51536948877
1582,127679.39693488603
1583,277114.70387193176
1584,220480.72856815992
1585,139950.28393806156
1586,69752.27869505211
1587,105006.17218529485
1588,147545.5908838486
1589,90359.6456024921
1590,136485.20513760066
1591,87598.68839467346
1592,114383.4651241679
1593,134168.3411157403
1594,122332.97064640289
1595,96221.7842310612
1596,203856.6017260691
1597,164801.50220161956
1598,201357.47481227107
1599,176245.58436699174
1600,175302.41418361955
