Id,SalePrice
1459,115239.59549253382
1460,152915.80980393945
1461,164469.0180433523
1462,191131.16808063383
1463,188741.7732322516
1464,170254.18960449033
1465,193497.533602562
1466,164484.69237802844
1467,182768.45655801918
1468,117530.19170834987
1469,190039.1063731243
1470,105642.72984176234
1471,95343.16685268532
1472,150441.04514133188
1473,117969.23249675502
1474,347486.5353885815
1475,232126.9408429336
1476,292876.198235813
1477,281076.8810899625
1478,446290.6813853684
1479,289754.3110287971
1480,202566.92099755665
1481,170598.88227563162
1482,169215.9912699856
1483,200003.9487955663
1484,198234.00539651696
1485,322307.5959584399
1486,227139.48068826646
1487,178512.25866911164
1488,226620.14792574866
1489,198844.52743477805
1490,92601.4652921456
1491,215037.86026062956
1492,288536.35599684104
1493,263513.09321284055
1494,230169.59267783244
1495,167489.9878639052
1496,162851.00769180336
1497,162736.03461245532
1498,159447.32068024276
1499,162016.0450831828
1500,156349.3457696259
1501,276253.36977404787
1502,251685.56106113625
1503,219206.97732846433
1504,192816.77573338296
1505,233407.7446844668
1506,195346.56746876074
1507,154204.3675968182
1508,132118.23464530177
1509,143401.22858002142
1510,171258.8182693549
1511,145195.55359475192
1512,137764.5122129028
1513,171826.67164644165
1514,142026.84078576876
1515,163434.05820315663
1516,131525.92979287857
1517,209138.72432772504
1518,124494.96885577963
1519,116323.4863283899
1520,173230.0654608914
1521,99720.38408536007
1522,122291.2018387248
1523,105831.48491556001
1524,97660.95159708188
1525,100327.24558984891
1526,151259.5761556626
1527,137751.1891504258
1528,201314.81577375118
1529,120190.01816879112
1530,104921.36769444188
1531,162827.05088564314
1532,132814.8262642553
1533,143589.23124256416
1534,108508.96017218858
1535,57577.368149653565
1536,145828.25709871858
1537,197561.40178718214
1538,84449.83509095643
1539,133044.49225791797
1540,133714.60581577613
1541,164591.71105692853
1542,88420.83520084049
1543,108029.99781647195
1544,133560.86880335296
1545,124360.14042283004
1546,126841.97853336291
1547,110940.26680202261
1548,124382.26183681785
1549,123387.5229960377
1550,137981.9955338716
1551,138531.71872430207
1552,131633.53803206477
1553,144816.59835713106
1554,81523.05323284623
1555,84380.09381903012
1556,107516.38298922617
1557,72375.78819920792
1558,135923.40033272325
1559,113772.19923082639
1560,138886.65987370544
1561,114853.71988511152
1562,150709.22526524402
1563,131036.53705046051
1564,229021.54758300647
1565,79219.63093780717
1566,234285.25251848376
1567,127428.29801543207
1568,147184.75935818764
1569,118140.65001936024
1570,142187.9339888353
1571,219757.88706749963
1572,113284.54585736724
1573,209351.82977082353
1574,252512.0717972313
1575,178749.10283154596
1576,137003.23784916097
1577,124586.39191201593
1578,197708.89016426852
1579,163078.51536948877
1580,127679.39693488603
1581,277114.70387193176
1582,220480.72856815992
1583,139950.28393806156
1584,69752.27869505211
1585,105006.17218529485
1586,147545.5908838486
1587,90359.6456024921
1588,136485.20513760066
1589,87598.68839467346
1590,114383.4651241679
1591,134168.3411157403
1592,122332.97064640289
1593,96221.7842310612
1594,203856.6017260691
1595,164801.50220161956
1596,201357.47481227107
1597,176245.58436699174
1598,175302.41418361955
1599,66564.24301229171
1600,119981.67802048192
1601,81821.01535562595
1602,250486.47263150453
1603,246784.22197369472
1604,172726.40925951515
1605,179794.65981727425
1606,229018.47484506818
1607,181090.03554001873
1608,149004.37746821242
1609,132043.1976144172
